Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
447fd108-c114-efb7-4405-d1fec0bc4c1a,1989-12-07,,999-61-1386,S99957229,X7479730X,Ms.,Corliss645,Kathaleen265,DuBuque211,,,S,asian,nonhispanic,F,Medford  Massachusetts  US,818 Anderson Junction,Walpole,Massachusetts,Norfolk County,25021,02081,42.119303657812914,-71.24523091917536,100662.36,251349.12,117706
c08dcecc-d5cf-87c9-fb84-14f46383ea01,1998-01-14,,999-75-1903,S99946272,X79363316X,Ms.,Julieann172,Marcia467,Bradtke547,,,,white,nonhispanic,F,Leominster  Massachusetts  US,700 Dicki Hollow,Woburn,Massachusetts,Middlesex County,25017,01890,42.4580440616124,-71.13145301240236,94569.87,272441.12,89991
d0bb4080-8fff-7dc9-83d7-a8ada344a219,1996-07-02,,999-45-4001,S99951314,X27642343X,Mrs.,Velma961,,Kerluke267,,Keebler762,M,asian,nonhispanic,F,Ludlow  Massachusetts  US,1062 Littel Green Unit 49,Boston,Massachusetts,Suffolk County,25025,02121,42.33856334276805,-71.0621369981769,14773.50,623434.59,5367
d495e7c0-80d0-e7ee-2058-a4a7047fc62e,1991-07-21,,999-16-9359,S99922152,X59951559X,Mr.,Stevie682,George991,Jakubowski832,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,600 Crooks Way Apt 21,Newton,Massachusetts,Middlesex County,25017,02467,42.308668775225485,-71.22746597305856,7888.55,115940.05,17429
94fc4225-0ea4-937b-d79c-4ed4573c3d0a,1983-05-14,,999-20-9014,S99975104,X87265874X,Ms.,Zenia843,Neta452,Barton704,,,S,white,nonhispanic,F,Boston  Massachusetts  US,737 Denesik Forge Apt 36,Brookline,Massachusetts,Norfolk County,25021,02445,42.30933666437156,-71.09013472342647,314842.80,441322.13,119212
c3adac4e-2c1c-6e7e-6c7c-fa1bffa7e247,2003-07-28,,999-55-3441,S99945608,X13132622X,Mr.,Edgar153,,Bergstrom287,,,,white,nonhispanic,M,Burlington  Massachusetts  US,861 Mann Gate Apt 92,Dartmouth,Massachusetts,Bristol County,,00000,41.61036998683996,-70.96181250418576,30177.94,26603.56,187047
cf8f902b-ffd5-1a2d-f31a-989d58f4a9fb,2012-05-02,,999-68-2323,,,,Chung121,Sheldon401,Russel238,,,,white,nonhispanic,M,Abington  Massachusetts  US,586 Bruen Burg Suite 92,Worcester,Massachusetts,Worcester County,25027,01545,42.26409696449384,-71.74174494483682,42408.22,22222.43,47155
05bfa63c-dceb-ca86-deb7-1857192d1f75,1984-02-04,,999-64-9338,S99954587,X72341078X,Mrs.,Linn541,,Rice937,,Koss676,D,white,nonhispanic,F,Westborough  Massachusetts  US,843 Balistreri Trailer,Beverly,Massachusetts,Essex County,25009,01915,42.51406048295054,-70.79712748444801,378654.35,313985.61,82267
0cffcd6c-2bb1-d8db-3b05-ef9b34b8fe87,1973-02-09,2019-02-08,999-98-6222,S99957213,X43669428X,Mr.,Myles862,Damion480,Grimes165,,,D,white,nonhispanic,M,Belchertown  Massachusetts  US,594 Volkman Stravenue,Raynham,Massachusetts,Bristol County,,00000,41.897659199355864,-71.0353738916388,56508.47,47532.86,996192
52461621-3c18-e490-b859-84b0ea281e84,1975-12-22,,999-63-3506,S99991853,X64045028X,Mr.,Karl184,Valentine262,Schimmel440,,,M,white,nonhispanic,M,Boston  Massachusetts  US,159 Harris Trafficway Unit 76,New Marlborough,Massachusetts,Berkshire County,,00000,42.09699277734227,-73.22318691646684,8712.71,105745.42,22721
c9855226-b174-b645-6eb9-89ba6a9b50e5,1999-11-27,,999-14-4907,S99952868,X4007821X,Mr.,Darius626,Alex454,Schmeler639,,,,white,nonhispanic,M,Sharon  Massachusetts  US,1060 Nader Dam Suite 70,Milton,Massachusetts,Norfolk County,25021,02186,42.22021927690458,-71.07011586114167,43478.58,5372.96,28027
f2eeba30-462b-a54d-aa12-3da41d73b83c,1994-11-21,,999-27-5118,S99978523,X87073330X,Ms.,Shirleen968,Micaela928,Cremin516,,,S,white,hispanic,F,West Springfield  Massachusetts  US,815 Ziemann Junction,Boston,Massachusetts,Suffolk County,25025,02129,42.341342770209216,-70.95820601714652,10904.00,963243.16,16504
7dd701d9-f105-8cf3-eb4f-243dc764f195,1971-11-28,,999-98-7655,S99998282,X18396173X,Mr.,Minh326,Micah422,Wunsch504,,,S,white,nonhispanic,M,Everett  Massachusetts  US,350 Parker Trafficway,Oakham,Massachusetts,Worcester County,,00000,42.32121322759811,-72.05996328284635,150086.58,25281.23,147560
ee7a8a90-076f-46b6-1b47-d145cf16898f,2011-06-06,,999-91-6500,,,,Dillon740,Luigi346,Trantow673,,,,white,nonhispanic,M,Gardner  Massachusetts  US,597 Wehner Street Suite 50,Southwick,Massachusetts,Hampden County,,00000,42.04395108387431,-72.78754291362334,60495.89,114899.43,98232
93575892-a246-4e9e-af69-a93caaf737c9,1984-12-18,,999-87-9921,S99995200,X38619895X,Ms.,Deb577,Fermina506,Kuhn96,,,S,white,nonhispanic,F,Plymouth  Massachusetts  US,300 Mraz Estate,Springfield,Massachusetts,Hampden County,25013,01119,42.136403871411645,-72.57996079549115,136901.54,749471.34,76056
a8dbc3c2-1427-1785-f9b8-6c10a80bcc8e,1970-04-19,,999-42-3539,S99922343,X53310305X,Mrs.,Dimple273,Phebe144,Kreiger457,,Sawayn19,M,white,nonhispanic,F,Brookline  Massachusetts  US,690 Torp Neck,Weymouth,Massachusetts,Norfolk County,25021,02188,42.15547195867685,-70.92146964402069,602608.82,220737.32,67995
9c93f8b3-b07d-7bde-6922-7ca22bc15167,1972-04-07,,999-67-6514,S99991864,X84211779X,Mr.,Eduardo902,Ramon749,Johnson679,,,M,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,244 Von Ranch,Malden,Massachusetts,Middlesex County,25017,02155,42.382227153552904,-71.13388459113318,144549.56,14383.33,64574
96a9f1a5-0b81-f149-4f87-2ec29b683429,2000-10-18,,999-90-2908,S99936470,X10122164X,Mr.,Guy979,Brent147,McDermott739,,,,white,hispanic,M,East Douglas  Massachusetts  US,381 Shields Neck Suite 41,Wrentham,Massachusetts,Norfolk County,,00000,42.02702526696021,-71.39675421313636,34380.43,13308.26,74668
cbd9b2c3-8464-48fd-93a8-62491ae346e4,1999-09-13,,999-90-8371,S99984281,X48459160X,Ms.,Cheryl605,,Larkin917,,,,black,nonhispanic,F,Belchertown  Massachusetts  US,337 Sanford Branch,West Springfield,Massachusetts,Hampden County,25013,01089,42.1501254744072,-72.66706612045063,56941.16,139691.95,30617
1437d585-cfdb-1283-6ac9-9eec99e612d0,2004-04-07,,999-61-8628,S99996441,X47288382X,Ms.,Joane83,Shalon513,Connelly992,,,,white,nonhispanic,F,Ludlow  Massachusetts  US,476 Kuhic Ranch Unit 37,Amherst Center,Massachusetts,Hampshire County,,00000,42.40903039562713,-72.47359817773734,99165.10,130128.94,165585
57686287-e680-6294-a80a-84085bdefb87,1953-08-22,,999-98-4606,S99947691,X49290912X,Mrs.,Velvet616,Trista955,Medhurst46,,Abernathy524,D,white,nonhispanic,F,Somerville  Massachusetts  US,1049 Jast Harbor Apt 71,Springfield,Massachusetts,Hampden County,25013,01129,42.181553323515196,-72.51924137914241,585926.52,161292.95,111733
b7985663-c82f-2056-c9a1-86ac1304ded6,1992-01-30,,999-37-4835,S99964001,X55502304X,Mr.,Robert854,Eli762,Stracke611,,,M,white,nonhispanic,M,Littleton  Massachusetts  US,356 Hodkiewicz Meadow Suite 23,Boston,Massachusetts,Suffolk County,25025,02121,42.30052212554298,-71.08715643356813,92411.76,48823.80,28438
ccd533b2-8cfd-24eb-f795-65237100f8cb,1988-11-13,,999-46-8771,S99972660,X63527833X,Mrs.,Jewell855,,Mohr916,,Lockman863,M,black,hispanic,F,Brockton  Massachusetts  US,359 Torp Crossroad,Wellesley,Massachusetts,Norfolk County,25021,02482,42.337094090167255,-71.23270602658442,210424.52,368703.04,870193
789933b2-94b1-0f07-7142-22e9263acab4,1980-08-11,,999-21-4417,S99925281,X3342647X,Mr.,Claud279,Buddy254,Johnston597,,,M,white,nonhispanic,M,Greenfield  Massachusetts  US,388 Ruecker Trailer Unit 64,Boston,Massachusetts,Suffolk County,25025,02199,42.234153617707506,-71.04889001059644,86388.12,6653.73,27963
54b6d912-4b48-e393-b78a-965646f33513,1953-07-21,,999-76-9744,S99981178,X82504215X,Mr.,Francis500,Cyrus914,Casper496,,,S,hawaiian,nonhispanic,M,Lynn  Massachusetts  US,144 Blick Spur,Springfield,Massachusetts,Hampden County,25013,01119,42.19607221323739,-72.5635743690021,264099.93,154587.76,37992
30ea48e1-db64-988f-03f9-273d98b0f16b,2005-06-19,,999-24-8104,S99969463,,Ms.,Reda120,Felisha640,Grimes165,,,,white,nonhispanic,F,Billerica  Massachusetts  US,721 Reichert Plaza,Danvers,Massachusetts,Essex County,25009,01937,42.587112405087616,-71.00847701882925,124000.06,737717.21,102480
ed5fb019-fe5e-78b7-50d3-5bba052c7a68,1986-12-30,,999-55-3292,S99911704,X54578915X,Mr.,Samuel331,Jacobo456,Mendoza384,,,M,white,hispanic,M,Port-au-Prince  Haiti  HT,1099 Ward Passage Apt 45,Boston,Massachusetts,Suffolk County,25025,02163,42.23663985063528,-71.13733186581622,102931.44,605372.42,275194
8a5f846b-25d6-ceb2-9bd6-396974efa36c,1977-11-18,,999-69-7343,S99969838,X6459778X,Mrs.,Elvira561,Marita360,Champlin946,,Reichert620,M,white,nonhispanic,F,Cambridge  Massachusetts  US,387 Predovic Meadow Apt 63,Somerville,Massachusetts,Middlesex County,25017,02145,42.33025849792677,-71.15500915510063,239373.37,357657.77,133874
12e5afeb-657a-edb9-40b7-d7af0a96a8f8,1959-01-10,,999-52-6722,S99919924,X7716298X,Mr.,Caleb651,Rodger755,Metz686,,,M,black,nonhispanic,M,Weymouth  Massachusetts  US,355 Funk Parade,Lakeville,Massachusetts,Plymouth County,,00000,41.83463831542957,-70.98749131524443,213402.76,78600.84,168428
c619d53a-6188-9a25-ce9d-48f16fa4d22b,2014-01-09,,999-27-1315,,,,Joaquin141,,Kuhic920,,,,white,nonhispanic,M,Ayer  Massachusetts  US,1006 Bednar View Suite 11,Randolph,Massachusetts,Norfolk County,25021,02368,42.15640634673554,-71.09415406167895,26700.84,13449.58,58108
f58dda8f-4d6c-ae43-b2cf-e27d4c18f1e1,1964-02-21,,999-92-3402,S99965704,X45642193X,Mr.,Lucius907,Luigi346,Hickle134,,,D,white,nonhispanic,M,Hamilton  Massachusetts  US,865 Rolfson Gate,Milton,Massachusetts,Norfolk County,25021,02186,42.26239665287435,-71.04668181849895,109248.96,79971.65,88156
0c5faa08-917b-f327-5c33-d8086d235048,1970-12-15,,999-81-8938,S99912772,X65455358X,Mr.,Nicolas769,Reynaldo722,King743,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,148 Johnston Crossroad,Northbridge,Massachusetts,Worcester County,,00000,42.084159451903716,-71.62692962142273,172987.32,66082.18,27640
4a1a0af8-761d-e404-927f-e3bf08dada66,1959-09-10,,999-59-8686,S99974679,X60935760X,Mrs.,Vergie176,Shirely692,Heathcote539,,Jacobs452,M,white,hispanic,F,Plymouth  Massachusetts  US,357 Tillman Knoll Unit 73,Dracut,Massachusetts,Middlesex County,,00000,42.665149175123986,-71.26651631580316,1186581.79,212743.51,94944
c2c49869-a1e3-1ce2-f6e7-a7597575e1fd,1999-03-31,,999-33-8975,S99990656,X51164247X,Ms.,Moira454,Madonna830,Runte676,,,,white,nonhispanic,F,Nizhny Novgorod  Nizhny Novgorod Oblast  RU,970 Stroman Light Unit 47,Taunton,Massachusetts,Bristol County,25005,02780,41.92656013256297,-71.11649166881986,6560.63,310261.79,2441
36daba9c-3226-a66a-2ef3-cbe6f9ad3c5d,1973-02-09,,999-36-4050,S99924790,X40223326X,Mr.,Irwin931,,Walter473,,,S,white,nonhispanic,M,Worcester  Massachusetts  US,563 Hartmann Heights,Raynham,Massachusetts,Bristol County,,00000,41.912212664536185,-71.060190483534,179473.24,553577.84,996192
5cefd374-62ee-78a2-afcb-4c7bcddfe7e4,1992-10-25,,999-42-3470,S99984740,X37704351X,Mr.,Nathaniel596,Earle679,Cole117,,,S,white,nonhispanic,M,Somerville  Massachusetts  US,939 Huel Viaduct,Springfield,Massachusetts,Hampden County,25013,01151,42.18368818537342,-72.52780784743352,7478.10,129818.47,15914
38eff386-6763-91a4-747f-4d1e7ba692b0,1984-02-28,,999-76-5663,S99929511,X3260838X,Ms.,Sandy901,Romana140,Lindgren255,,,S,white,nonhispanic,F,Lynn  Massachusetts  US,156 Gulgowski Park Suite 31,Maynard,Massachusetts,Middlesex County,25017,01754,42.475489369794985,-71.4817731344146,82973.58,1739972.82,23847
b7fbdee8-e619-b449-7244-629240a6411e,1959-05-10,,999-59-2929,S99937697,X42771212X,Mrs.,Anya973,Audrea654,Konopelski743,,Fritsch593,M,white,nonhispanic,F,Brookline  Massachusetts  US,252 Goodwin Highlands Apt 18,West Dennis,Massachusetts,Barnstable County,25001,02670,41.61673167080172,-70.1515459026133,316583.61,380156.35,122632
d959a859-4afe-2343-3af0-ee6ff9fbf680,1955-10-03,,999-82-5233,S99992557,X68157110X,Ms.,Maurine401,Marla843,Lockman863,,,S,white,nonhispanic,F,Cologne  North Rhine-Westphalia  DE,306 Dooley Haven,Wilmington,Massachusetts,Middlesex County,25017,01887,42.55392375605931,-71.11986082926282,248344.37,476393.56,187502
9d194892-1938-c9af-855b-e8da44baa843,2015-11-13,,999-29-8096,,,,Julianna856,Lieselotte680,Dietrich576,,,,white,nonhispanic,F,Chelmsford  Massachusetts  US,163 Kunze Path Unit 96,Braintree,Massachusetts,Norfolk County,25021,02184,42.231938576202324,-70.99591757938074,11363.72,9766.18,195587
7c5095cf-2507-cfcb-35f5-a6e68b03b500,2008-03-19,,999-60-8818,S99969775,,,Stephania967,Kathaleen265,Christiansen251,,,,white,nonhispanic,F,Dudley  Massachusetts  US,163 Purdy Club,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.26428643571207,-71.53772074094991,57536.60,41256.93,270820
76fc9829-9c64-a4ca-3127-506021ffd7ca,1973-07-20,,999-27-7784,S99934782,X71485569X,Ms.,Lucrecia714,Hallie315,Mann644,,,S,white,hispanic,F,Medford  Massachusetts  US,889 Rippin Terrace,North Andover,Massachusetts,Essex County,,00000,42.63731606904034,-71.11084698423599,388192.68,585861.63,108649
6e99f266-dada-9b9d-9b34-7c596d0a78ce,1917-10-24,1985-09-27,999-40-9167,S99976285,X55112498X,Mr.,Antonio44,Arden380,Leffler128,,,S,white,nonhispanic,M,East Falmouth  Massachusetts  US,468 Thiel Branch Apt 76,Fall River,Massachusetts,Bristol County,25005,02724,41.706745497285745,-71.09767910286885,164112.23,112986.15,29478
7486c8a8-e402-0bc7-9f78-43282045352a,1963-05-11,,999-76-9935,S99989095,X74035601X,Mr.,Michael441,Shon148,Reilly981,,,M,white,nonhispanic,M,Brookline  Massachusetts  US,1048 Schmitt Dam Unit 73,Danvers,Massachusetts,Essex County,25009,01937,42.536344606140226,-70.91057005094204,630045.97,268635.36,85162
ca46e0e6-41ea-a6e6-76e1-b24600728074,1990-12-24,,999-62-6206,S99917641,X4622417X,Mr.,Rory188,,Sipes176,,,S,asian,nonhispanic,M,Somerville  Massachusetts  US,893 Bahringer Grove Apt 63,Boston,Massachusetts,Suffolk County,25025,02113,42.3349280788839,-71.00119504058985,137208.03,40017.96,93198
c6c192ff-1be8-3e36-0806-b6bef4ddfc5a,1987-05-21,,999-19-5218,S99981363,X69514491X,Mrs.,Christin490,Kindra525,Frami345,,Kris249,M,black,nonhispanic,F,Shrewsbury  Massachusetts  US,1091 Berge Approach,Boston,Massachusetts,Suffolk County,25025,02124,42.362922857384866,-71.14495119327309,542519.34,246696.40,95976
d18ffa7a-ec36-2cd2-2479-142cf770e981,1978-11-28,,999-22-2508,S99950711,X66958996X,Mr.,Billy698,Geoffrey157,Klocko335,,,M,white,nonhispanic,M,Hopedale  Massachusetts  US,357 Wyman Boulevard,Stoughton,Massachusetts,Norfolk County,,00000,42.129667862395465,-71.05644036255964,101912.54,5329.05,57176
882d6721-3c8b-d2b5-a741-83e25d643731,2020-09-04,,999-85-3506,,,,Vivienne78,Shandra823,Lindgren255,,,,black,nonhispanic,F,Wakefield  Massachusetts  US,258 Runte Walk Apt 1,Amesbury,Massachusetts,Essex County,25009,01913,42.80327024234999,-70.97930412648108,17257.13,3071.17,84401
096b89bd-ea4d-7af6-4820-0a90f6a159e0,1942-09-03,,999-26-6176,S99954406,X47606639X,Mr.,Fred155,Nicholas495,Stoltenberg489,,,D,white,nonhispanic,M,Fall River  Massachusetts  US,585 Feeney Trail,New Bedford,Massachusetts,Bristol County,25005,02746,41.71339077722962,-70.96738566841,81062.01,283737.10,191498
fe23c700-5fcd-f3fd-9c04-f7dbd994dcd3,2019-10-19,,999-94-1713,,,,Tommy814,Trevor374,Stroman228,,,,white,nonhispanic,M,Somerville  Massachusetts  US,125 Boehm Avenue,Lawrence,Massachusetts,Essex County,25009,01840,42.648969687851505,-71.18896428086786,12316.19,3655.41,47497
944c5c44-fce5-b9c1-94cb-cbe1f5c0a766,1969-09-10,,999-88-3994,S99970407,X56236911X,Mrs.,Leisa54,Kimbra238,Turcotte120,,Larson43,M,white,nonhispanic,F,Groton  Massachusetts  US,519 Gislason Well Apt 86,Amherst,Massachusetts,Hampshire County,,00000,42.3906742675658,-72.52031291383359,548160.26,232005.62,53363
bc13b076-c5ac-686f-ab22-9b63478bd72d,1951-06-08,,999-97-5735,S99926898,X78572317X,Mrs.,Kallie862,Judi176,Glover433,,Pfannerstill264,M,white,nonhispanic,F,Milford  Massachusetts  US,842 Torphy Gateway Unit 26,Brewster,Massachusetts,Barnstable County,25001,02631,41.753615778935774,-70.01787560317271,348579.97,677848.56,127476
309eae7d-64c4-2e9c-25d6-2e76564bc356,1984-07-21,,999-23-2049,S99982394,X79162525X,Mr.,Roosevelt595,Duane703,Runolfsson901,,,M,white,nonhispanic,M,Ashburnham  Massachusetts  US,443 Schuster Terrace,Milton,Massachusetts,Norfolk County,25021,02186,42.22422404928381,-71.13061314096954,105818.95,573516.02,192195
0427925b-d449-d513-eaa4-738117a52dbc,1977-07-29,,999-17-6732,S99960991,X2488285X,Mr.,Lucio648,Abel832,Hudson301,JD,,S,white,nonhispanic,M,Fitchburg  Massachusetts  US,971 Parker Boulevard Suite 62,Ayer,Massachusetts,Middlesex County,25017,01432,42.55873690219501,-71.52543204599806,181132.16,50465.52,138659
0b6c772b-3fcf-15cb-65ad-15c7da5352c3,1965-01-09,,999-36-7951,S99949855,X20216245X,Mrs.,Luetta803,Danyell947,Bartell116,,Farrell962,W,asian,nonhispanic,F,Milford  Massachusetts  US,247 Ortiz Ville,Cambridge,Massachusetts,Middlesex County,25017,02138,42.34289476931196,-71.1541807493395,914554.29,118706.65,114456
6232edee-ad5f-00b4-6962-84d19dad913b,1955-12-20,1989-04-05,999-58-1178,S99984928,X69823227X,Ms.,Enid644,Jacquie940,Rolfson709,,,S,black,nonhispanic,F,Arlington  Massachusetts  US,902 Bahringer Underpass Unit 39,Franklin,Massachusetts,Norfolk County,25021,02038,42.03796059613251,-71.40248648482734,186083.79,497735.61,130333
07f01d3f-cef1-0cef-4ab4-5bc3e2ea5984,2011-03-23,,999-69-5162,,,,Adina377,Marline710,Fisher429,,,,white,nonhispanic,F,Somerville  Massachusetts  US,955 Nitzsche Lock Suite 24,Norwell,Massachusetts,Plymouth County,,00000,42.19798255160777,-70.81524617219982,19107.65,15649.48,85642
40661313-2891-3aea-0328-05570757f305,1997-04-16,,999-22-9055,S99996564,X33259721X,Mr.,Eduardo902,,Toledo81,,,,white,hispanic,M,Wesley  Saint Andrew Parish  DM,395 Shields Grove,Lawrence,Massachusetts,Essex County,25009,01840,42.68945353039699,-71.16679698176988,149448.30,8266.80,43417
303f7c6d-04c2-0bea-d61d-4d130383e01a,2023-06-01,,999-89-1376,,,,Jenae263,Shaun461,Dach178,,,,white,nonhispanic,F,Lowell  Massachusetts  US,412 Barrows Lodge,Weymouth,Massachusetts,Norfolk County,25021,02189,42.18437351173116,-70.94825961067517,4881.81,0.00,44592
4f926ccf-4403-12ff-9d06-0dc1ae0274b5,2000-12-16,,999-24-4375,S99919757,X44640193X,Ms.,Loree183,Mayra756,Kuhn96,,,,black,nonhispanic,F,Winthrop  Massachusetts  US,436 Frami Rest,Palmer,Massachusetts,Hampden County,25013,01080,42.21900028309239,-72.32664561696843,63608.53,105609.17,92264
b197092c-ae8d-551a-8bf6-af7c25aba800,2019-11-29,,999-70-4267,,,,Ladawn167,Lavona767,O'Hara248,,,,white,nonhispanic,F,Marblehead  Massachusetts  US,1094 Bode Grove,Dartmouth,Massachusetts,Bristol County,,00000,41.57723731761407,-70.94489762647174,9066.27,10754.66,74606
51189e1b-cc7e-4418-4366-0e7c95881e90,1918-07-25,,999-18-7369,S99980550,X30379298X,Ms.,Lara964,,Mante251,,,S,white,nonhispanic,F,Boston  Massachusetts  US,524 Leannon Arcade,Saugus,Massachusetts,Essex County,25009,01906,42.47980596574798,-71.05695767478107,84581.08,1885772.17,17851
33b90c34-f5aa-878c-13ae-8f76d5375f39,2004-04-29,,999-45-2782,S99982248,X16504707X,Ms.,Christinia886,,Gerlach374,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,545 Kozey Ville,Brockton,Massachusetts,Plymouth County,25023,02351,42.04732243741437,-71.01713355447768,49898.43,43178.74,44126
db8f96d7-cea1-d5b3-10b5-deca102412df,1946-02-07,,999-16-1578,S99980140,X23461228X,Mrs.,Karyn217,Mei233,Lowe577,,Kozey370,M,white,nonhispanic,F,Stoughton  Massachusetts  US,542 Lynch Ferry,New Bedford,Massachusetts,Bristol County,25005,02743,41.63258348108902,-70.97440539581456,350641.80,1376045.91,32704
9b84abf1-e715-4784-3c76-356b65c91307,1960-12-16,,999-36-7860,S99976024,X86633030X,Mr.,Ted955,Pedro316,Waelchi213,,,S,white,nonhispanic,M,St Petersburg  St Petersburg  RU,157 Kessler Bridge Apt 76,Dedham,Massachusetts,Norfolk County,25021,02026,42.26720547620471,-71.19248266107122,217682.37,35430.38,94635
7afd8dcf-1fa1-6f9e-ac80-88c60e877040,2016-09-04,,999-30-9054,,,,Asa127,Deshawn686,Rolfson709,,,,white,nonhispanic,M,Fitchburg  Massachusetts  US,435 O'Conner Ramp Apt 43,Norwood,Massachusetts,Norfolk County,25021,02062,42.180277744422575,-71.21729251710227,25829.55,0.00,567381
81db24db-c72f-2580-7c98-c2abbbe68bad,1961-08-31,,999-77-3204,S99954034,X82060113X,Mr.,Mathew182,Dion244,Fay398,,,D,white,nonhispanic,M,Worcester  Massachusetts  US,145 Rath Course Unit 9,Quincy,Massachusetts,Norfolk County,25021,02171,42.270256146328755,-70.97141577118178,148112.45,70243.76,93591
f59300c6-a92f-e1f2-60f5-aa9410af9bbd,1968-09-14,,999-29-2337,S99946548,X30372437X,Mrs.,Tamera164,Bell723,Shanahan202,,Schiller186,D,white,nonhispanic,F,New Bedford  Massachusetts  US,553 Schumm Gate,Fall River,Massachusetts,Bristol County,25005,02720,41.70783842167354,-71.12817187465157,21890.85,749935.85,10293
1af51bf4-3d1a-238b-19e0-7eac4e9073b4,1994-08-04,,999-85-5013,S99915485,X10298124X,Mr.,Barry322,Kennith515,Schuppe920,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,812 Brekke Knoll,Boston,Massachusetts,Suffolk County,25025,02203,42.2997532740884,-71.12734634523812,89995.62,0.00,49911
